"id";"winerys";"wine";"winetype";"country region";"averages";"reviews";"images"
"506";"Hugel";"Sélection de Grains Nobles Pinot Gris 2007";"Dessert";"France
·
Alsace";"4.5";"26 ratings";"https://images.vivino.com/thumbs/q-FR8RtaS2yi0k9gkhNb0g_pb_x300.png"
"507";"Château Roumieu";"Sauternes 1998";"Dessert";"France
·
Sauternes";"4.5";"25 ratings";"https://images.vivino.com/thumbs/sjK8Z8nZR6GLDGCEvpzkNg_pb_x300.png"
"508";"Oremus";"Tokaji Aszú 5 Puttonyos 1975";"Dessert";"Hungary
·
Tokaj";"4.5";"25 ratings";"https://images.vivino.com/thumbs/Ys-_l45SQQeQpEdZaAnY9w_pb_x300.png"
"509";"Királyudvar";"Tokaji Aszú Lapis N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"25 ratings";"https://images.vivino.com/thumbs/e8fKY2TNSXeDmoZ7AVzacQ_pb_x300.png"
"510";"Mamete Prevostini";"Vertemate Passito 2014";"Dessert";"Italy
·
Terrazze Retiche di Sondrio";"4.5";"25 ratings";"https://images.vivino.com/thumbs/JIeJPJoUQeOPXiyO4VaRZQ_pb_x300.png"
"511";"Fanti";"Vin Santo Sant'Antimo 2009";"Dessert";"Italy
·
Vin Santo Sant'Antimo";"4.5";"25 ratings";"https://images.vivino.com/thumbs/rkPdPcDoS0OXYbsHsZNKZQ_pb_x300.png"
"512";"Bisson";"Sciacchetrà 2007";"Dessert";"Italy
·
Cinque Terre";"4.5";"25 ratings";"https://images.vivino.com/highlights/icon/most_user_rated.svg"
"513";"Domaine Huet";"Vouvray Clos du Bourg Moelleux Première Trie 1989";"Dessert";"France
·
Vouvray";"4.5";"25 ratings";"https://images.vivino.com/thumbs/5xNP9flyQ2OtgPl9ykLu4A_pb_x300.png"
"514";"Domaine Zind Humbrecht";"Pinot Gris Alsace Grand Cru Rangen de Thann Clos Saint Urbain Sélection Grains Nobles 1998";"Dessert";"France
·
Alsace Grand Cru 'Rangen'";"4.5";"25 ratings";"https://images.vivino.com/thumbs/COTHgWjlS5qOZEZEnANw8A_pb_x300.png"
"515";"Azienda Agricola Pisoni";"Vino Santo 2004";"Dessert";"Italy
·
Trentino";"4.5";"25 ratings";"https://images.vivino.com/thumbs/BntDnF3GQkuH9cHzKWTTUQ_pb_x300.png"
"516";"Royal Tokaji";"5 Puttonyos Aszú (Blue Label) N.V.";"Dessert";"Hungary
·
Tokaj";"4.4";"6612 ratings";"https://images.vivino.com/thumbs/FwwqX8tzSvqYOd2ordoZNQ_pb_x300.png"
"517";"Inniskillin";"Vidal Icewine N.V.";"Dessert";"Canada
·
Niagara Peninsula";"4.4";"4071 ratings";"https://images.vivino.com/thumbs/BCR0dcHqTgCyi9s_kBxOUw_pb_x300.png"
"518";"Château Climens";"Barsac (Premier Grand Cru Classé) N.V.";"Dessert";"France
·
Barsac";"4.4";"3457 ratings";"https://images.vivino.com/thumbs/nA-TeA6IRL6ITv-2DPy8rw_pb_x300.png"
"519";"Oremus";"Tokaji Aszú 5 Puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.4";"3111 ratings";"https://images.vivino.com/thumbs/Ys-_l45SQQeQpEdZaAnY9w_pb_x300.png"
"520";"Château de Fargues";"Sauternes (Lur Saluces) N.V.";"Dessert";"France
·
Sauternes";"4.4";"2155 ratings";"https://images.vivino.com/thumbs/6UkCAp0zR-StH2rQSPvU-g_pb_x300.png"
"521";"Royal Tokaji";"5 Puttonyos Aszú (Blue Label) 2013";"Dessert";"Hungary
·
Tokaj";"4.4";"1730 ratings";"https://images.vivino.com/thumbs/FwwqX8tzSvqYOd2ordoZNQ_pb_x300.png"
"522";"Baumard";"Quarts de Chaume N.V.";"Dessert";"France
·
Quarts de Chaume";"4.4";"1337 ratings";"https://images.vivino.com/thumbs/qBBNWcfcQcmQUPnSI8EnIw_pb_x300.png"
"523";"Royal Tokaji";"5 Puttonyos Aszú (Blue Label) 2009";"Dessert";"Hungary
·
Tokaj";"4.4";"1293 ratings";"https://images.vivino.com/thumbs/FwwqX8tzSvqYOd2ordoZNQ_pb_x300.png"
"524";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 2005";"Dessert";"France
·
Sauternes";"4.4";"1213 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"525";"Royal Tokaji";"Aszú 6 puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.4";"1136 ratings";"https://images.vivino.com/thumbs/GRFFX4I8R6yyfgcwrYOnYQ_pb_x300.png"
"526";"Inniskillin";"Cabernet Franc Icewine N.V.";"Dessert";"Canada
·
Niagara Peninsula";"4.4";"972 ratings";"https://images.vivino.com/thumbs/WFqObuamTS6OwzmcjjZPZg_pb_x300.png"
"527";"Château Guiraud";"Sauternes (Premier Grand Cru Classé) 2009";"Dessert";"France
·
Sauternes";"4.4";"972 ratings";"https://images.vivino.com/thumbs/seeWxpDkRimnnDRRdUoRDQ_pb_x300.png"
"528";"Marco de Bartoli";"Bukkuram Sole d'Agosto Passito di Pantelleria N.V.";"Dessert";"Italy
·
Passito di Pantelleria";"4.4";"913 ratings";"https://images.vivino.com/thumbs/dqlB8OnYTN2zxb-VUCc1cQ_pb_x300.png"
"529";"Isole e Olena";"Vin Santo del Chianti Classico N.V.";"Dessert";"Italy
·
Vin Santo del Chianti Classico";"4.4";"805 ratings";"https://images.vivino.com/thumbs/maz5vkYqTrqziovpEKXPAg_pb_x300.png"
"530";"Château Guiraud";"Sauternes (Premier Grand Cru Classé) 2005";"Dessert";"France
·
Sauternes";"4.4";"804 ratings";"https://images.vivino.com/thumbs/seeWxpDkRimnnDRRdUoRDQ_pb_x300.png"
"531";"Donnafugata";"Ben Ryé Passito di Pantelleria 2008";"Dessert";"Italy
·
Passito di Pantelleria";"4.4";"660 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"532";"Château Guiraud";"Sauternes (Premier Grand Cru Classé) 2001";"Dessert";"France
·
Sauternes";"4.4";"634 ratings";"https://images.vivino.com/thumbs/seeWxpDkRimnnDRRdUoRDQ_pb_x300.png"
"533";"Kracher";"Grande Cuvée Nummer 6 Nouvelle Vague Trockenbeerenauslese N.V.";"Dessert";"Austria
·
Burgenland";"4.4";"594 ratings";"https://images.vivino.com/thumbs/vSY4E5LeQfaQsinzlrvb-w_pb_x300.png"
"534";"Brunelli";"Recioto della Valpolicella Classico N.V.";"Dessert";"Italy
·
Recioto della Valpolicella Classico";"4.4";"597 ratings";"https://images.vivino.com/thumbs/mIG8DP1BR5GEK8FimhELkw_pb_x300.png"
"535";"Inniskillin";"Vidal Icewine 2015";"Dessert";"Canada
·
Niagara Peninsula";"4.4";"540 ratings";"https://images.vivino.com/thumbs/BCR0dcHqTgCyi9s_kBxOUw_pb_x300.png"
"536";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 2006";"Dessert";"France
·
Sauternes";"4.4";"529 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"537";"Inniskillin";"Gold Vidal Reserve Icewine N.V.";"Dessert";"Canada
·
Niagara Peninsula";"4.4";"523 ratings";"https://images.vivino.com/thumbs/X-eM2IVMRH633bHDXzGHPQ_pb_x300.png"
"538";"Château Suduiraut";"Sauternes (Premier Grand Cru Classé) 2009";"Dessert";"France
·
Sauternes";"4.4";"495 ratings";"https://images.vivino.com/thumbs/yyAgH9OpQjKEBxg1N1RBmA_pb_x300.png"
"539";"Château Suduiraut";"Sauternes (Premier Grand Cru Classé) 2007";"Dessert";"France
·
Sauternes";"4.4";"494 ratings";"https://images.vivino.com/thumbs/yyAgH9OpQjKEBxg1N1RBmA_pb_x300.png"
"540";"Dobogó";"Tokaji Aszú 6 Puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.4";"483 ratings";"https://images.vivino.com/thumbs/T36jTQZkQc-aClz8hMmX8w_pb_x300.png"
"541";"Tramin";"Roen N.V.";"Dessert";"Italy
·
Südtirol - Alto Adige";"4.4";"471 ratings";"https://images.vivino.com/thumbs/HTi8_y9cRoyOb-3ALDDsuQ_pb_x300.png"
"542";"Grand Tokaj";"Tokaji Aszú 6 Puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.4";"455 ratings";"https://images.vivino.com/thumbs/mqTayzaeRQ2pZdluQcYfZQ_pb_x300.png"
"543";"Château Dereszla";"Aszú 6 puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.4";"456 ratings";"https://images.vivino.com/thumbs/120u_uuVTvG1WDqalE2MFA_pb_x300.png"
"544";"Teliani Valley";"Kindzmarauli Red Semi-Sweet (ქინძმარაული წითელი ნახევრად ტკბილი) 2017";"Dessert";"Georgia
·
Kakheti";"4.4";"380 ratings";"https://images.vivino.com/thumbs/47D6CsrpQsmoW25z_xJLCQ_pb_x300.png"
"545";"Oremus";"Tokaji Aszú 5 Puttonyos 2005";"Dessert";"Hungary
·
Tokaj";"4.4";"378 ratings";"https://images.vivino.com/thumbs/Ys-_l45SQQeQpEdZaAnY9w_pb_x300.png"
"546";"Antinori";"Castello della Sala Muffato della Sala 2014";"Dessert";"Italy
·
Umbria";"4.4";"372 ratings";"https://images.vivino.com/thumbs/MUWU0YzxTSGazF7gYR9rmw_pb_x300.png"
"547";"Azienda Agricola Biava";"Moscato di Scanzo N.V.";"Dessert";"Italy
·
Moscato di Scanzo";"4.4";"341 ratings";"https://images.vivino.com/thumbs/RF-1gCt0Qb2a86hLhGvqvg_pb_x300.png"
"548";"Sauska";"Tokaji Aszú 5 Puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.4";"336 ratings";"https://images.vivino.com/thumbs/ywY9OFT5SouXzV3tdq9mVQ_pb_x300.png"
"549";"Domenis 1898";"Storica Nera Grappa N.V.";"Dessert";"Italy
·
Friuli-Venezia Giulia";"4.4";"325 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"550";"Château Suduiraut";"Sauternes (Premier Grand Cru Classé) 1988";"Dessert";"France
·
Sauternes";"4.4";"311 ratings";"https://images.vivino.com/thumbs/yyAgH9OpQjKEBxg1N1RBmA_pb_x300.png"
"551";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1998";"Dessert";"France
·
Sauternes";"4.4";"308 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"552";"Royal Tokaji";"5 Puttonyos Aszú (Red Label) N.V.";"Dessert";"Hungary
·
Tokaj";"4.4";"307 ratings";"https://images.vivino.com/thumbs/CJuwAU5LQUGCpYIWyZCuDg_pb_x300.png"
"553";"Peller Estates";"Oak Aged Vidal Blanc Icewine 2013";"Dessert";"Canada
·
Niagara Peninsula";"4.4";"282 ratings";"https://images.vivino.com/thumbs/XeCFsk30Tw2KMSmqLuCAfw_pb_x300.png"
"554";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 2002";"Dessert";"France
·
Sauternes";"4.4";"279 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"555";"Maculan";"Acininobili N.V.";"Dessert";"Italy
·
Breganze";"4.4";"279 ratings";"https://images.vivino.com/thumbs/Q545RGZLR7u5iIlBweYOcg_pb_x300.png"
"556";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1989";"Dessert";"France
·
Sauternes";"4.4";"275 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"557";"Kaltern Caldaro";"Passito Serenade N.V.";"Dessert";"Italy
·
Trentino-Alto Adige";"4.4";"271 ratings";"https://images.vivino.com/thumbs/lOJ0HwpERCeOtDpMX_3aWA_pb_x300.png"
"558";"Bacalhôa";"Setúbal Moscatel Roxo Superior 2003";"Dessert";"Portugal
·
Setúbal";"4.4";"265 ratings";"https://images.vivino.com/thumbs/0ssL66zES4S4dSg-08ermQ_pb_x300.png"
"559";"Château Climens";"Barsac (Premier Grand Cru Classé) 2006";"Dessert";"France
·
Barsac";"4.4";"247 ratings";"https://images.vivino.com/thumbs/nA-TeA6IRL6ITv-2DPy8rw_pb_x300.png"
"560";"Château de Fargues";"Sauternes (Lur Saluces) 2005";"Dessert";"France
·
Sauternes";"4.4";"243 ratings";"https://images.vivino.com/thumbs/6UkCAp0zR-StH2rQSPvU-g_pb_x300.png"
"561";"Fèlsina";"Vin Santo del Chianti Classico 2005";"Dessert";"Italy
·
Vin Santo del Chianti Classico";"4.4";"242 ratings";"https://images.vivino.com/thumbs/ZBW2evAKRteAFXHJHi6gNw_pb_x300.png"
"562";"Marco de Bartoli";"Bukkuram Sole d'Agosto Passito di Pantelleria 2015";"Dessert";"Italy
·
Passito di Pantelleria";"4.4";"239 ratings";"https://images.vivino.com/thumbs/dqlB8OnYTN2zxb-VUCc1cQ_pb_x300.png"
"563";"Chappaz";"Grain Noble Marsanne Blanche N.V.";"Dessert";"Switzerland
·
Fully";"4.4";"239 ratings";"https://images.vivino.com/thumbs/Ibb2f_aCRV6CWR_73_H7mQ_pb_x300.png"
"564";"Marco de Bartoli";"Bukkuram Padre della Vigna Passito di Pantelleria 2008";"Dessert";"Italy
·
Passito di Pantelleria";"4.4";"229 ratings";"https://images.vivino.com/thumbs/Ol8YgSHcQ7yuUg8Ax_impw_pb_x300.png"
"565";"Royal Tokaji";"5 Puttonyos Aszú (Red Label) 2013";"Dessert";"Hungary
·
Tokaj";"4.4";"227 ratings";"https://images.vivino.com/thumbs/CJuwAU5LQUGCpYIWyZCuDg_pb_x300.png"
"566";"José Maria da Fonseca";"Setúbal 20 Anos Moscatel Roxo N.V.";"Dessert";"Portugal
·
Setúbal";"4.4";"226 ratings";"https://images.vivino.com/thumbs/nDUiH7SnSImO-aBC1XcSNg_pb_x300.png"
"567";"Szepsy";"Tokaji Szamorodni 2012";"Dessert";"Hungary
·
Tokaj";"4.4";"200 ratings";"https://images.vivino.com/thumbs/8O1sc2epSi20ndPrfTnCjw_pb_x300.png"
"568";"Jorge Ordóñez";"No. 2 Victoria 2016";"Dessert";"Spain
·
Málaga";"4.4";"199 ratings";"https://images.vivino.com/thumbs/s70_zYsITfSv1rWz8OjDfA_pb_x300.png"
"569";"Disznókó";"Tokaji Aszú 5 Puttonyos 2000";"Dessert";"Hungary
·
Tokaj";"4.4";"195 ratings";"https://images.vivino.com/thumbs/CU6iLGfcQRyz5u6LijefSQ_pb_x300.png"
"570";"Roccolo Grassi";"Recioto della Valpolicella N.V.";"Dessert";"Italy
·
Recioto della Valpolicella";"4.3";"199 ratings";"https://images.vivino.com/thumbs/sV55oIimQamKXKeyztyE0w_pb_x300.png"
"571";"Roberto Mazzi";"Le Calcarole Recioto della Valpolicella Classico N.V.";"Dessert";"Italy
·
Recioto della Valpolicella Classico";"4.4";"195 ratings";"https://images.vivino.com/thumbs/RuuMUGWPTm6RhjfKaT91hw_pb_x300.png"
"572";"Château de Montifaud";"Vieux Pineau des Charentes 1998";"Dessert";"France
·
Pineau des Charentes";"4.4";"192 ratings";"https://images.vivino.com/thumbs/y00OsEOvREqqhhW6-ynXYQ_pb_x300.png"
"573";"Paolo Bea";"Montefalco Sagrantino Passito N.V.";"Dessert";"Italy
·
Montefalco Sagrantino";"4.4";"188 ratings";"https://images.vivino.com/thumbs/is1KkJTxRQKpwmG0_QVRTw_pb_x300.png"
"574";"Rolet";"Vin de Paille Arbois N.V.";"Dessert";"France
·
Arbois";"4.4";"188 ratings";"https://images.vivino.com/thumbs/27IrPhDUR0KvICy3yYBEbQ_pb_x300.png"
"575";"Peller Estates";"Vidal Icewine 2010";"Dessert";"Canada
·
Niagara Peninsula";"4.4";"186 ratings";"https://images.vivino.com/thumbs/RXNnR8yiQyi5jjJMCb7fLg_pb_x300.png"
"576";"Santo";"Vinsanto 2008";"Dessert";"Greece
·
Santorini";"4.4";"187 ratings";"https://images.vivino.com/thumbs/10y5DOWwTcubcqVMLi2j5g_pb_x300.png"
"577";"Brunelli";"Resol Passito Garganega N.V.";"Dessert";"Italy
·
Veneto";"4.4";"182 ratings";"https://images.vivino.com/thumbs/RZsDtHR9T42cnecWbudJJA_pb_x300.png"
"578";"Château de Rayne Vigneau";"Sauternes (Premier Grand Cru Classé) 2002";"Dessert";"France
·
Sauternes";"4.4";"177 ratings";"https://images.vivino.com/thumbs/AvFVq_NxTHKhrVoANIEj0Q_pb_x300.png"
"579";"Château de Fargues";"Sauternes (Lur Saluces) 2006";"Dessert";"France
·
Sauternes";"4.4";"174 ratings";"https://images.vivino.com/thumbs/6UkCAp0zR-StH2rQSPvU-g_pb_x300.png"
"580";"Rocca di Castagnoli";"Vin Santo del Chianti Classico N.V.";"Dessert";"Italy
·
Vin Santo del Chianti Classico";"4.4";"173 ratings";"https://images.vivino.com/thumbs/27mJiEJTTYWzGQdHswqDXw_pb_x300.png"
"581";"Santo";"Vinsanto 2011";"Dessert";"Greece
·
Santorini";"4.4";"172 ratings";"https://images.vivino.com/thumbs/10y5DOWwTcubcqVMLi2j5g_pb_x300.png"
"582";"Dolce";"Dolce (Late Harvest) 2007";"Dessert";"United States
·
Napa Valley";"4.4";"169 ratings";"https://images.vivino.com/thumbs/Sjyvsv8cQJqxqIjXbKWI8g_pb_x300.png"
"583";"Dr. Loosen";"Riesling Beerenauslese 2006";"Dessert";"Germany
·
Mosel";"4.4";"168 ratings";"https://images.vivino.com/thumbs/KlTclBKlR8-etJ1sSEVYIg_pb_x300.png"
"584";"Dolce";"Dolce (Late Harvest) 2010";"Dessert";"United States
·
Napa Valley";"4.4";"168 ratings";"https://images.vivino.com/thumbs/Sjyvsv8cQJqxqIjXbKWI8g_pb_x300.png"
"585";"Château Dereszla";"Aszú 5 Puttonyos 2000";"Dessert";"Hungary
·
Tokaj";"4.4";"167 ratings";"https://images.vivino.com/thumbs/XuCY0pr8Qf-hl07At_KZQw_pb_x300.png"
"586";"Mullineux";"Straw Wine 2017";"Dessert";"South Africa
·
Swartland";"4.4";"165 ratings";"https://images.vivino.com/thumbs/Eyn41yOZRuucNW32l2Bi5g_pb_x300.png"
